Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:   10 13:59:58       -0.269685        0.0868
BFGS:   11 13:59:59       -0.272314        0.0558
BFGS:   12 13:59:59       -0.272922        0.0521
BFGS:   13 13:59:59       -0.271861        0.0926
BFGS:   14 13:59:59       -0.270503        0.0874
BFGS:   15 13:59:59       -0.269101        0.0561
BFGS:   16 13:59:59       -0.268802        0.0511
BFGS:   17 13:59:59       -0.269630        0.0607
BFGS:   18 13:59:59       -0.270845        0.0853
BFGS:   19 14:00:00       -0.272183        0.0992
BFGS:   20 14:00:00       -0.272998        0.0867
BFGS:   21 14:00:00       -0.272869        0.0642
BFGS:   22 14:00:00       -0.272298        0.0726
BFGS:   23 14:00:00       -0.272234        0.0673
BFGS:   24 14:00:00       -0.272389        0.0910
BFGS:   25 14:00:00       -0.273758        0.0857
BFGS:   26 14:00:00       -0.274722        0.0893
BFGS:   27 14:00:00       -0.276156        0.1143
BFGS:   28 14:00:00       -0.275144        0.1055
BFGS:   29 14:00:01       -0.274503        0.0946
BFGS:   30 14:00:01       -0.272580        0.0862
BFGS:   31 14:00:01       -0.272366        0.1041
BFGS:   32 14:00:01       -0.272568        0.1465
BFGS:   33 14:00:01       -0.275529        0.1761
BFGS:   34 14:00:01       -0.280250        0.1806
BFGS:   35 14:00:01       -0.285970        0.1098
BFGS:   36 14:00:02       -0.291866        0.1210
BFGS:   37 14:00:02       -0.296440        0.1438
BFGS:   38 14:00:02       -0.299998        0.1255
BFGS:   39 14:00:02       -0.301391        0.1277
BFGS:   40 14:00:02       -0.302156        0.1213
BFGS:   41 14:00:02       -0.303029        0.0914
BFGS:   42 14:00:02       -0.304110        0.1059
BFGS:   43 14:00:02       -0.306949        0.1195
BFGS:   44 14:00:02       -0.308567        0.0885
BFGS:   45 14:00:03       -0.310813        0.0827
BFGS:   46 14:00:04       -0.312653        0.0872
BFGS:   47 14:00:06       -0.313473        0.0709
BFGS:   48 14:00:07       -0.313826        0.0664
BFGS:   49 14:00:09       -0.313782        0.0759
BFGS:   50 14:00:09       -0.314349        0.0691
BFGS:   51 14:00:10       -0.314889        0.0872
BFGS:   52 14:00:11       -0.316113        0.0630
BFGS:   53 14:00:11       -0.316610        0.0414
      Step     Time          Energy         fmax
BFGS:    0 14:00:11        0.134370        3.9231
BFGS:    1 14:00:11       -0.300576        9.7069
BFGS:    2 14:00:11       -0.202585        2.2394
BFGS:    3 14:00:12       -0.094547        1.4539
BFGS:    4 14:00:12       -0.167582        0.5074
BFGS:    5 14:00:12       -0.185146        0.2656
BFGS:    6 14:00:12       -0.183093        0.2391
BFGS:    7 14:00:12       -0.177333        0.1785
BFGS:    8 14:00:12       -0.173810        0.1497
BFGS:    9 14:00:12       -0.174048        0.0930
