               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy_0 | MAE_energy_0_grad | GPU Memory (MB)
2022-06-02 00:23:15 |   701 |     5.000e-05 |     0.5072 |          0.6985 |       0.6818 |            0.5600 |            2967
2022-06-02 00:26:35 |   702 |     5.000e-05 |     0.5165 |          0.7119 |       0.7537 |            0.5590 |            2967
2022-06-02 00:29:53 |   703 |     5.000e-05 |     0.5084 |          0.7251 |       0.8242 |            0.5582 |            2967
2022-06-02 00:33:11 |   704 |     5.000e-05 |     0.5035 |          0.7045 |       0.7039 |            0.5618 |            2967
2022-06-02 00:36:28 |   705 |     5.000e-05 |     0.5041 |          0.7116 |       0.7554 |            0.5586 |            2967
2022-06-02 00:39:51 |   706 |     5.000e-05 |     0.5069 |          0.7172 |       0.7660 |            0.5620 |            2967
2022-06-02 00:43:08 |   707 |     5.000e-05 |     0.5123 |          0.7082 |       0.6848 |            0.5694 |            2967
2022-06-02 00:46:25 |   708 |     5.000e-05 |     0.5083 |          0.7034 |       0.7150 |            0.5582 |            2967
2022-06-02 00:49:42 |   709 |     5.000e-05 |     0.5108 |          0.7001 |       0.6438 |            0.5692 |            2967
2022-06-02 00:52:59 |   710 |     5.000e-05 |     0.5076 |          0.7229 |       0.8045 |            0.5601 |            2967
2022-06-02 00:56:16 |   711 |     5.000e-05 |     0.5023 |          0.7157 |       0.7493 |            0.5636 |            2967
2022-06-02 00:59:35 |   712 |     5.000e-05 |     0.5375 |          0.7261 |       0.6639 |            0.5914 |            2967
2022-06-02 01:02:52 |   713 |     5.000e-05 |     0.5127 |          0.7292 |       0.7973 |            0.5676 |            2967
2022-06-02 01:06:09 |   714 |     5.000e-05 |     0.5033 |          0.7050 |       0.7061 |            0.5619 |            2967
2022-06-02 01:09:31 |   715 |     5.000e-05 |     0.5078 |          0.6957 |       0.6321 |            0.5674 |            2967
2022-06-02 01:12:49 |   716 |     5.000e-05 |     0.5055 |          0.7170 |       0.7502 |            0.5647 |            2967
2022-06-02 01:16:07 |   717 |     2.500e-05 |     0.4659 |          0.6801 |       0.6766 |            0.5427 |            2967
2022-06-02 01:19:24 |   718 |     2.500e-05 |     0.4584 |          0.6860 |       0.7140 |            0.5410 |            2967
2022-06-02 01:22:42 |   719 |     2.500e-05 |     0.4566 |          0.6751 |       0.6466 |            0.5437 |            2967
2022-06-02 01:26:01 |   720 |     2.500e-05 |     0.4536 |          0.6821 |       0.6925 |            0.5416 |            2967
2022-06-02 01:29:18 |   721 |     2.500e-05 |     0.4548 |          0.6669 |       0.6230 |            0.5403 |            2967
2022-06-02 01:32:37 |   722 |     2.500e-05 |     0.4541 |          0.6773 |       0.6528 |            0.5446 |            2967
2022-06-02 01:35:55 |   723 |     2.500e-05 |     0.4533 |          0.6750 |       0.6414 |            0.5448 |            2967
2022-06-02 01:39:13 |   724 |     2.500e-05 |     0.4526 |          0.6773 |       0.6497 |            0.5456 |            2967
2022-06-02 01:42:31 |   725 |     2.500e-05 |     0.4515 |          0.6747 |       0.6396 |            0.5448 |            2967
2022-06-02 01:45:51 |   726 |     2.500e-05 |     0.4503 |          0.6702 |       0.6297 |            0.5425 |            2967
2022-06-02 01:49:10 |   727 |     2.500e-05 |     0.4505 |          0.6781 |       0.6589 |            0.5440 |            2967
2022-06-02 01:52:28 |   728 |     2.500e-05 |     0.4492 |          0.6986 |       0.7260 |            0.5517 |            2967
2022-06-02 01:55:52 |   729 |     2.500e-05 |     0.4483 |          0.6834 |       0.6465 |            0.5522 |            2967
2022-06-02 01:59:12 |   730 |     2.500e-05 |     0.4462 |          0.6850 |       0.6468 |            0.5536 |            2967
2022-06-02 02:02:30 |   731 |     2.500e-05 |     0.4489 |          0.6751 |       0.6569 |            0.5415 |            2967
2022-06-02 02:05:49 |   732 |     2.500e-05 |     0.4498 |          0.6647 |       0.6022 |            0.5421 |            2967
2022-06-02 02:09:09 |   733 |     2.500e-05 |     0.4500 |          0.6828 |       0.6519 |            0.5503 |            2967
2022-06-02 02:12:25 |   734 |     2.500e-05 |     0.4459 |          0.6790 |       0.6513 |            0.5467 |            2967
2022-06-02 02:15:43 |   735 |     2.500e-05 |     0.4470 |          0.6797 |       0.6619 |            0.5453 |            2967
2022-06-02 02:19:04 |   736 |     2.500e-05 |     0.4514 |          0.6751 |       0.6558 |            0.5418 |            2967
2022-06-02 02:22:21 |   737 |     2.500e-05 |     0.4465 |          0.6691 |       0.6124 |            0.5447 |            2967
2022-06-02 02:25:40 |   738 |     2.500e-05 |     0.4460 |          0.6758 |       0.6505 |            0.5439 |            2967
2022-06-02 02:28:59 |   739 |     2.500e-05 |     0.4458 |          0.6936 |       0.7361 |            0.5441 |            2967
2022-06-02 02:32:16 |   740 |     2.500e-05 |     0.4441 |          0.6670 |       0.5936 |            0.5464 |            2967
2022-06-02 02:35:34 |   741 |     2.500e-05 |     0.4429 |          0.6722 |       0.6207 |            0.5461 |            2967
2022-06-02 02:38:52 |   742 |     2.500e-05 |     0.4468 |          0.7007 |       0.7230 |            0.5540 |            2967
2022-06-02 02:42:11 |   743 |     2.500e-05 |     0.4453 |          0.6744 |       0.6206 |            0.5483 |            2967
2022-06-02 02:45:30 |   744 |     2.500e-05 |     0.4444 |          0.6691 |       0.5969 |            0.5480 |            2967
2022-06-02 02:48:50 |   745 |     2.500e-05 |     0.4476 |          0.6789 |       0.6417 |            0.5483 |            2967
2022-06-02 02:52:07 |   746 |     2.500e-05 |     0.4414 |          0.6840 |       0.6952 |            0.5430 |            2967
2022-06-02 02:55:25 |   747 |     2.500e-05 |     0.4451 |          0.6731 |       0.6423 |            0.5427 |            2967
2022-06-02 02:58:41 |   748 |     2.500e-05 |     0.4440 |          0.6769 |       0.6245 |            0.5503 |            2967
2022-06-02 03:01:58 |   749 |     2.500e-05 |     0.4443 |          0.6835 |       0.6492 |            0.5517 |            2967
2022-06-02 03:05:16 |   750 |     2.500e-05 |     0.4439 |          0.6711 |       0.6029 |            0.5487 |            2967
2022-06-02 03:08:33 |   751 |     2.500e-05 |     0.4434 |          0.6735 |       0.6416 |            0.5431 |            2967
2022-06-02 03:11:50 |   752 |     2.500e-05 |     0.4419 |          0.6818 |       0.6859 |            0.5424 |            2967
2022-06-02 03:15:07 |   753 |     2.500e-05 |     0.4423 |          0.6766 |       0.6448 |            0.5456 |            2967
2022-06-02 03:18:25 |   754 |     2.500e-05 |     0.4460 |          0.6885 |       0.6522 |            0.5562 |            2967
2022-06-02 03:21:42 |   755 |     2.500e-05 |     0.4400 |          0.7006 |       0.7318 |            0.5523 |            2967
2022-06-02 03:25:00 |   756 |     2.500e-05 |     0.4428 |          0.6703 |       0.6524 |            0.5383 |            2967
2022-06-02 03:28:17 |   757 |     2.500e-05 |     0.4406 |          0.6839 |       0.6932 |            0.5433 |            2967
2022-06-02 03:31:38 |   758 |     2.500e-05 |     0.4396 |          0.7030 |       0.7563 |            0.5495 |            2967
2022-06-02 03:35:02 |   759 |     2.500e-05 |     0.4434 |          0.6783 |       0.6637 |            0.5435 |            2967
2022-06-02 03:38:21 |   760 |     2.500e-05 |     0.4391 |          0.6694 |       0.6221 |            0.5432 |            2967
2022-06-02 03:41:38 |   761 |     2.500e-05 |     0.4406 |          0.6815 |       0.6569 |            0.5479 |            2967
2022-06-02 03:44:56 |   762 |     2.500e-05 |     0.4400 |          0.6760 |       0.6366 |            0.5466 |            2967
2022-06-02 03:48:17 |   763 |     2.500e-05 |     0.4420 |          0.6688 |       0.6115 |            0.5446 |            2967
2022-06-02 03:51:33 |   764 |     2.500e-05 |     0.4382 |          0.6766 |       0.6260 |            0.5491 |            2967
2022-06-02 03:54:55 |   765 |     2.500e-05 |     0.4449 |          0.6860 |       0.6456 |            0.5550 |            2967
2022-06-02 03:58:13 |   766 |     2.500e-05 |     0.4394 |          0.6924 |       0.6795 |            0.5545 |            2967
2022-06-02 04:01:31 |   767 |     2.500e-05 |     0.4443 |          0.6692 |       0.6251 |            0.5422 |            2967
2022-06-02 04:04:48 |   768 |     2.500e-05 |     0.4382 |          0.6868 |       0.6515 |            0.5545 |            2967
2022-06-02 04:08:06 |   769 |     2.500e-05 |     0.4403 |          0.6799 |       0.6526 |            0.5474 |            2967
2022-06-02 04:11:30 |   770 |     2.500e-05 |     0.4438 |          0.6781 |       0.6595 |            0.5442 |            2967
2022-06-02 04:14:51 |   771 |     2.500e-05 |     0.4415 |          0.6719 |       0.6464 |            0.5408 |            2967
2022-06-02 04:18:09 |   772 |     2.500e-05 |     0.4414 |          0.6751 |       0.6320 |            0.5467 |            2967
2022-06-02 04:21:26 |   773 |     2.500e-05 |     0.4413 |          0.6736 |       0.5973 |            0.5523 |            2967
2022-06-02 04:24:46 |   774 |     2.500e-05 |     0.4369 |          0.6639 |       0.6074 |            0.5403 |            2967
2022-06-02 04:28:05 |   775 |     2.500e-05 |     0.4377 |          0.6828 |       0.6530 |            0.5500 |            2967
2022-06-02 04:31:23 |   776 |     2.500e-05 |     0.4395 |          0.6650 |       0.6091 |            0.5412 |            2967
2022-06-02 04:34:42 |   777 |     2.500e-05 |     0.4367 |          0.6881 |       0.6671 |            0.5527 |            2967
2022-06-02 04:37:59 |   778 |     2.500e-05 |     0.4388 |          0.6906 |       0.6831 |            0.5519 |            2967
2022-06-02 04:41:18 |   779 |     2.500e-05 |     0.4371 |          0.6610 |       0.6138 |            0.5364 |            2967
2022-06-02 04:44:36 |   780 |     2.500e-05 |     0.4384 |          0.6848 |       0.6480 |            0.5530 |            2967
2022-06-02 04:47:53 |   781 |     2.500e-05 |     0.4359 |          0.6686 |       0.6168 |            0.5432 |            2967
2022-06-02 04:51:11 |   782 |     2.500e-05 |     0.4359 |          0.6863 |       0.6693 |            0.5503 |            2967
2022-06-02 04:54:28 |   783 |     2.500e-05 |     0.4380 |          0.6849 |       0.6370 |            0.5556 |            2967
2022-06-02 04:57:48 |   784 |     2.500e-05 |     0.4357 |          0.6755 |       0.6389 |            0.5459 |            2967
2022-06-02 05:01:12 |   785 |     2.500e-05 |     0.4361 |          0.6932 |       0.7302 |            0.5451 |            2967
2022-06-02 05:04:30 |   786 |     2.500e-05 |     0.4389 |          0.6750 |       0.6151 |            0.5501 |            2967
2022-06-02 05:07:47 |   787 |     2.500e-05 |     0.4361 |          0.6741 |       0.6290 |            0.5466 |            2967
2022-06-02 05:11:06 |   788 |     2.500e-05 |     0.4356 |          0.6792 |       0.6461 |            0.5481 |            2967
2022-06-02 05:14:23 |   789 |     2.500e-05 |     0.4403 |          0.6853 |       0.6563 |            0.5524 |            2967
2022-06-02 05:17:40 |   790 |     2.500e-05 |     0.4375 |          0.6791 |       0.6416 |            0.5487 |            2967
2022-06-02 05:20:59 |   791 |     2.500e-05 |     0.4334 |          0.7187 |       0.7831 |            0.5601 |            2967
2022-06-02 05:24:16 |   792 |     2.500e-05 |     0.4345 |          0.6866 |       0.6432 |            0.5559 |            2967
2022-06-02 05:27:34 |   793 |     2.500e-05 |     0.4361 |          0.6839 |       0.6663 |            0.5488 |            2967
2022-06-02 05:30:59 |   794 |     2.500e-05 |     0.4396 |          0.6962 |       0.7238 |            0.5496 |            2967
2022-06-02 05:34:19 |   795 |     2.500e-05 |     0.4324 |          0.6905 |       0.6417 |            0.5600 |            2967
2022-06-02 05:37:39 |   796 |     2.500e-05 |     0.4348 |          0.6638 |       0.5989 |            0.5421 |            2967
2022-06-02 05:40:56 |   797 |     2.500e-05 |     0.4330 |          0.6742 |       0.6535 |            0.5416 |            2967
2022-06-02 05:44:13 |   798 |     2.500e-05 |     0.4326 |          0.6837 |       0.7003 |            0.5415 |            2967
2022-06-02 05:47:32 |   799 |     2.500e-05 |     0.4350 |          0.6830 |       0.6448 |            0.5520 |            2967
2022-06-02 05:50:52 |   800 |     2.500e-05 |     0.4361 |          0.6799 |       0.6574 |            0.5466 |            2967
2022-06-02 05:54:10 |   801 |     2.500e-05 |     0.4356 |          0.6827 |       0.6480 |            0.5509 |            2967
2022-06-02 05:57:28 |   802 |     2.500e-05 |     0.4365 |          0.6700 |       0.6430 |            0.5392 |            2967
2022-06-02 06:00:47 |   803 |     2.500e-05 |     0.4325 |          0.6690 |       0.6093 |            0.5452 |            2967
2022-06-02 06:04:05 |   804 |     2.500e-05 |     0.4348 |          0.6696 |       0.6364 |            0.5406 |            2967
2022-06-02 06:07:22 |   805 |     2.500e-05 |     0.4354 |          0.6817 |       0.6187 |            0.5560 |            2967
2022-06-02 06:10:40 |   806 |     2.500e-05 |     0.4348 |          0.6716 |       0.5929 |            0.5511 |            2967
2022-06-02 06:13:59 |   807 |     2.500e-05 |     0.4354 |          0.6724 |       0.6334 |            0.5441 |            2967
2022-06-02 06:17:25 |   808 |     2.500e-05 |     0.4332 |          0.6800 |       0.6297 |            0.5523 |            2967
2022-06-02 06:20:43 |   809 |     2.500e-05 |     0.4305 |          0.6803 |       0.6648 |            0.5451 |            2967
2022-06-02 06:24:00 |   810 |     2.500e-05 |     0.4318 |          0.6847 |       0.6581 |            0.5512 |            2967
2022-06-02 06:27:17 |   811 |     2.500e-05 |     0.4324 |          0.6718 |       0.6178 |            0.5463 |            2967
2022-06-02 06:30:35 |   812 |     2.500e-05 |     0.4342 |          0.6757 |       0.5912 |            0.5555 |            2967
2022-06-02 06:33:52 |   813 |     2.500e-05 |     0.4328 |          0.6663 |       0.6336 |            0.5378 |            2967
2022-06-02 06:37:22 |   814 |     2.500e-05 |     0.4343 |          0.6883 |       0.6778 |            0.5508 |            2967
2022-06-02 06:40:39 |   815 |     2.500e-05 |     0.4349 |          0.6709 |       0.6206 |            0.5448 |            2967
2022-06-02 06:43:56 |   816 |     2.500e-05 |     0.4297 |          0.6742 |       0.6326 |            0.5458 |            2967
2022-06-02 06:47:13 |   817 |     2.500e-05 |     0.4325 |          0.6734 |       0.6271 |            0.5461 |            2967
2022-06-02 06:50:29 |   818 |     2.500e-05 |     0.4307 |          0.6887 |       0.6442 |            0.5578 |            2967
2022-06-02 06:53:47 |   819 |     2.500e-05 |     0.4310 |          0.6827 |       0.6771 |            0.5454 |            2967
2022-06-02 06:57:04 |   820 |     2.500e-05 |     0.4315 |          0.6745 |       0.6429 |            0.5444 |            2967
2022-06-02 07:00:21 |   821 |     2.500e-05 |     0.4305 |          0.6760 |       0.6786 |            0.5382 |            2967
2022-06-02 07:03:38 |   822 |     2.500e-05 |     0.4315 |          0.6779 |       0.6507 |            0.5457 |            2967
2022-06-02 07:06:55 |   823 |     2.500e-05 |     0.4321 |          0.6793 |       0.6653 |            0.5438 |            2967
2022-06-02 07:10:12 |   824 |     2.500e-05 |     0.4289 |          0.6824 |       0.6369 |            0.5532 |            2967
2022-06-02 07:13:32 |   825 |     2.500e-05 |     0.4291 |          0.6825 |       0.6583 |            0.5488 |            2967
2022-06-02 07:16:49 |   826 |     2.500e-05 |     0.4308 |          0.6754 |       0.6598 |            0.5416 |            2967
2022-06-02 07:20:06 |   827 |     2.500e-05 |     0.4312 |          0.6838 |       0.6519 |            0.5513 |            2967
2022-06-02 07:23:23 |   828 |     2.500e-05 |     0.4312 |          0.6683 |       0.6216 |            0.5420 |            2967
2022-06-02 07:26:41 |   829 |     2.500e-05 |     0.4307 |          0.6709 |       0.6067 |            0.5477 |            2967
2022-06-02 07:29:57 |   830 |     2.500e-05 |     0.4279 |          0.6865 |       0.6734 |            0.5501 |            2967
2022-06-02 07:33:15 |   831 |     1.250e-05 |     0.4136 |          0.6618 |       0.5940 |            0.5411 |            2967
2022-06-02 07:36:36 |   832 |     1.250e-05 |     0.4086 |          0.6609 |       0.5988 |            0.5392 |            2967
2022-06-02 07:39:58 |   833 |     1.250e-05 |     0.4066 |          0.6584 |       0.5914 |            0.5381 |            2967
2022-06-02 07:43:15 |   834 |     1.250e-05 |     0.4052 |          0.6621 |       0.6098 |            0.5380 |            2967
2022-06-02 07:46:35 |   835 |     1.250e-05 |     0.4037 |          0.6616 |       0.5993 |            0.5398 |            2967
2022-06-02 07:49:52 |   836 |     1.250e-05 |     0.4044 |          0.6617 |       0.5971 |            0.5402 |            2967
2022-06-02 07:53:10 |   837 |     1.250e-05 |     0.4044 |          0.6564 |       0.5833 |            0.5379 |            2967
2022-06-02 07:56:27 |   838 |     1.250e-05 |     0.4039 |          0.6620 |       0.5928 |            0.5414 |            2967
2022-06-02 07:59:45 |   839 |     1.250e-05 |     0.4025 |          0.6596 |       0.5938 |            0.5389 |            2967
2022-06-02 08:03:03 |   840 |     1.250e-05 |     0.4037 |          0.6594 |       0.5934 |            0.5388 |            2967
2022-06-02 08:06:20 |   841 |     1.250e-05 |     0.4019 |          0.6644 |       0.6054 |            0.5414 |            2967
2022-06-02 08:09:38 |   842 |     1.250e-05 |     0.4020 |          0.6663 |       0.5992 |            0.5445 |            2967
2022-06-02 08:12:56 |   843 |     1.250e-05 |     0.4009 |          0.6593 |       0.5897 |            0.5394 |            2967
2022-06-02 08:16:14 |   844 |     1.250e-05 |     0.4017 |          0.6643 |       0.5870 |            0.5450 |            2967
2022-06-02 08:19:31 |   845 |     1.250e-05 |     0.4056 |          0.6587 |       0.5921 |            0.5383 |            2967
2022-06-02 08:22:47 |   846 |     1.250e-05 |     0.4026 |          0.6664 |       0.5983 |            0.5448 |            2967
2022-06-02 08:26:05 |   847 |     1.250e-05 |     0.4028 |          0.6626 |       0.6007 |            0.5404 |            2967
2022-06-02 08:29:23 |   848 |     1.250e-05 |     0.4017 |          0.6611 |       0.5935 |            0.5405 |            2967
2022-06-02 08:32:42 |   849 |     1.250e-05 |     0.4022 |          0.6568 |       0.5941 |            0.5360 |            2967
2022-06-02 08:35:59 |   850 |     1.250e-05 |     0.4007 |          0.6635 |       0.5877 |            0.5441 |            2967
2022-06-02 08:39:17 |   851 |     1.250e-05 |     0.4007 |          0.6564 |       0.5767 |            0.5392 |            2967
2022-06-02 08:42:34 |   852 |     1.250e-05 |     0.3988 |          0.6619 |       0.5843 |            0.5432 |            2967
2022-06-02 08:45:55 |   853 |     1.250e-05 |     0.4009 |          0.6603 |       0.5948 |            0.5395 |            2967
2022-06-02 08:49:14 |   854 |     1.250e-05 |     0.3988 |          0.6615 |       0.5924 |            0.5412 |            2967
2022-06-02 08:52:31 |   855 |     1.250e-05 |     0.3994 |          0.6696 |       0.6066 |            0.5463 |            2967
2022-06-02 08:55:48 |   856 |     1.250e-05 |     0.3989 |          0.6626 |       0.5809 |            0.5446 |            2967
2022-06-02 08:59:06 |   857 |     1.250e-05 |     0.4004 |          0.6554 |       0.5692 |            0.5398 |            2967
2022-06-02 09:02:26 |   858 |     1.250e-05 |     0.3990 |          0.6718 |       0.6127 |            0.5475 |            2967
2022-06-02 09:05:44 |   859 |     1.250e-05 |     0.4018 |          0.6561 |       0.5879 |            0.5365 |            2967
2022-06-02 09:09:03 |   860 |     1.250e-05 |     0.3988 |          0.6680 |       0.6104 |            0.5439 |            2967
2022-06-02 09:12:21 |   861 |     1.250e-05 |     0.3992 |          0.6587 |       0.5786 |            0.5411 |            2967
2022-06-02 09:15:39 |   862 |     1.250e-05 |     0.3976 |          0.6609 |       0.5839 |            0.5421 |            2967
2022-06-02 09:18:56 |   863 |     1.250e-05 |     0.3978 |          0.6687 |       0.5929 |            0.5481 |            2967
2022-06-02 09:22:13 |   864 |     1.250e-05 |     0.3969 |          0.6645 |       0.5941 |            0.5438 |            2967
2022-06-02 09:25:32 |   865 |     1.250e-05 |     0.3979 |          0.6654 |       0.5944 |            0.5445 |            2967
2022-06-02 09:28:53 |   866 |     1.250e-05 |     0.3987 |          0.6597 |       0.5801 |            0.5419 |            2967
2022-06-02 09:32:10 |   867 |     1.250e-05 |     0.3978 |          0.6627 |       0.5875 |            0.5435 |            2967
2022-06-02 09:35:28 |   868 |     1.250e-05 |     0.3984 |          0.6606 |       0.5893 |            0.5408 |            2967
2022-06-02 09:38:46 |   869 |     1.250e-05 |     0.3976 |          0.6600 |       0.5852 |            0.5412 |            2967
2022-06-02 09:42:04 |   870 |     1.250e-05 |     0.3975 |          0.6668 |       0.5838 |            0.5483 |            2967
2022-06-02 09:45:23 |   871 |     1.250e-05 |     0.3969 |          0.6592 |       0.5866 |            0.5399 |            2967
2022-06-02 09:48:41 |   872 |     1.250e-05 |     0.3969 |          0.6611 |       0.5760 |            0.5441 |            2967
2022-06-02 09:51:58 |   873 |     1.250e-05 |     0.3958 |          0.6638 |       0.6091 |            0.5400 |            2967
2022-06-02 09:55:17 |   874 |     1.250e-05 |     0.3964 |          0.6628 |       0.5807 |            0.5447 |            2967
2022-06-02 09:58:34 |   875 |     1.250e-05 |     0.3966 |          0.6614 |       0.5859 |            0.5424 |            2967
2022-06-02 10:01:52 |   876 |     1.250e-05 |     0.3966 |          0.6608 |       0.5853 |            0.5419 |            2967
2022-06-02 10:05:12 |   877 |     1.250e-05 |     0.3956 |          0.6643 |       0.5997 |            0.5423 |            2967
2022-06-02 10:08:29 |   878 |     1.250e-05 |     0.3978 |          0.6608 |       0.5896 |            0.5411 |            2967
2022-06-02 10:11:49 |   879 |     1.250e-05 |     0.3951 |          0.6631 |       0.5827 |            0.5448 |            2967
2022-06-02 10:15:05 |   880 |     1.250e-05 |     0.3955 |          0.6631 |       0.5801 |            0.5452 |            2967
2022-06-02 10:18:26 |   881 |     1.250e-05 |     0.3980 |          0.6649 |       0.5909 |            0.5448 |            2967
2022-06-02 10:21:43 |   882 |     1.250e-05 |     0.3940 |          0.6705 |       0.5941 |            0.5497 |            2967
2022-06-02 10:25:01 |   883 |     1.250e-05 |     0.3954 |          0.6670 |       0.5892 |            0.5472 |            2967
2022-06-02 10:28:18 |   884 |     1.250e-05 |     0.3959 |          0.6599 |       0.5885 |            0.5403 |            2967
2022-06-02 10:31:35 |   885 |     1.250e-05 |     0.3951 |          0.6641 |       0.5839 |            0.5455 |            2967
2022-06-02 10:34:55 |   886 |     1.250e-05 |     0.3950 |          0.6648 |       0.5788 |            0.5471 |            2967
2022-06-02 10:38:12 |   887 |     1.250e-05 |     0.3951 |          0.6674 |       0.6008 |            0.5453 |            2967
2022-06-02 10:41:29 |   888 |     1.250e-05 |     0.3945 |          0.6606 |       0.5897 |            0.5406 |            2967
2022-06-02 10:44:46 |   889 |     1.250e-05 |     0.3935 |          0.6642 |       0.5993 |            0.5424 |            2967
2022-06-02 10:48:05 |   890 |     1.250e-05 |     0.3955 |          0.6651 |       0.5884 |            0.5454 |            2967
2022-06-02 10:51:27 |   891 |     1.250e-05 |     0.3939 |          0.6590 |       0.5801 |            0.5411 |            2967
2022-06-02 10:54:44 |   892 |     1.250e-05 |     0.3937 |          0.6508 |       0.5777 |            0.5332 |            2967
2022-06-02 10:58:04 |   893 |     1.250e-05 |     0.3936 |          0.6617 |       0.5842 |            0.5432 |            2967
2022-06-02 11:01:22 |   894 |     1.250e-05 |     0.3945 |          0.6654 |       0.5958 |            0.5442 |            2967
2022-06-02 11:04:40 |   895 |     1.250e-05 |     0.3969 |          0.6621 |       0.5864 |            0.5429 |            2967
2022-06-02 11:08:02 |   896 |     1.250e-05 |     0.3956 |          0.6592 |       0.5682 |            0.5436 |            2967
2022-06-02 11:11:52 |   897 |     1.250e-05 |     0.3940 |          0.6599 |       0.5838 |            0.5413 |            2967
2022-06-02 11:15:24 |   898 |     1.250e-05 |     0.3958 |          0.6641 |       0.5780 |            0.5467 |            2967
2022-06-02 11:18:54 |   899 |     1.250e-05 |     0.3951 |          0.6601 |       0.6047 |            0.5371 |            2967
2022-06-02 11:22:15 |   900 |     1.250e-05 |     0.3987 |          0.6607 |       0.5899 |            0.5409 |            2967
2022-06-02 11:25:33 |   901 |     1.250e-05 |     0.3941 |          0.6659 |       0.5923 |            0.5455 |            2967
2022-06-02 11:28:51 |   902 |     1.250e-05 |     0.3934 |          0.6574 |       0.5785 |            0.5399 |            2967
2022-06-02 11:32:09 |   903 |     1.250e-05 |     0.3940 |          0.6680 |       0.5925 |            0.5476 |            2967
2022-06-02 11:35:27 |   904 |     1.250e-05 |     0.3940 |          0.6583 |       0.5709 |            0.5423 |            2967
2022-06-02 11:38:52 |   905 |     1.250e-05 |     0.3941 |          0.6628 |       0.5948 |            0.5419 |            2967
2022-06-02 11:42:10 |   906 |     1.250e-05 |     0.3934 |          0.6583 |       0.5761 |            0.5411 |            2967
2022-06-02 11:45:28 |   907 |     1.250e-05 |     0.3935 |          0.6632 |       0.5768 |            0.5459 |            2967
2022-06-02 11:48:45 |   908 |     1.250e-05 |     0.3967 |          0.6536 |       0.5765 |            0.5364 |            2967
2022-06-02 11:52:02 |   909 |     1.250e-05 |     0.3945 |          0.6554 |       0.5894 |            0.5355 |            2967
2022-06-02 11:55:23 |   910 |     1.250e-05 |     0.3935 |          0.6632 |       0.5729 |            0.5467 |            2967
2022-06-02 11:58:40 |   911 |     1.250e-05 |     0.3928 |          0.6587 |       0.6031 |            0.5361 |            2967
2022-06-02 12:01:58 |   912 |     1.250e-05 |     0.3945 |          0.6567 |       0.5721 |            0.5404 |            2967
2022-06-02 12:05:16 |   913 |     1.250e-05 |     0.3950 |          0.6699 |       0.6049 |            0.5469 |            2967
2022-06-02 12:08:33 |   914 |     1.250e-05 |     0.3917 |          0.6630 |       0.5915 |            0.5428 |            2967
2022-06-02 12:11:51 |   915 |     1.250e-05 |     0.3911 |          0.6600 |       0.5879 |            0.5405 |            2967
2022-06-02 12:15:11 |   916 |     1.250e-05 |     0.3937 |          0.6519 |       0.5809 |            0.5338 |            2967
2022-06-02 12:18:28 |   917 |     1.250e-05 |     0.3921 |          0.6616 |       0.5840 |            0.5429 |            2967
2022-06-02 12:21:46 |   918 |     1.250e-05 |     0.3919 |          0.6633 |       0.5813 |            0.5449 |            2967
2022-06-02 12:25:06 |   919 |     1.250e-05 |     0.3927 |          0.6637 |       0.5823 |            0.5453 |            2967
2022-06-02 12:28:27 |   920 |     1.250e-05 |     0.3924 |          0.6590 |       0.5788 |            0.5413 |            2967
2022-06-02 12:31:45 |   921 |     1.250e-05 |     0.3910 |          0.6677 |       0.6072 |            0.5444 |            2967
2022-06-02 12:35:03 |   922 |     1.250e-05 |     0.3923 |          0.6671 |       0.5883 |            0.5477 |            2967
2022-06-02 12:38:22 |   923 |     1.250e-05 |     0.3904 |          0.6648 |       0.5997 |            0.5429 |            2967
2022-06-02 12:41:41 |   924 |     1.250e-05 |     0.3909 |          0.6639 |       0.5892 |            0.5442 |            2967
2022-06-02 12:45:00 |   925 |     1.250e-05 |     0.3924 |          0.6654 |       0.6037 |            0.5427 |            2967
2022-06-02 12:48:19 |   926 |     1.250e-05 |     0.3899 |          0.6590 |       0.5751 |            0.5420 |            2967
2022-06-02 12:51:38 |   927 |     1.250e-05 |     0.3910 |          0.6606 |       0.5770 |            0.5432 |            2967
2022-06-02 12:54:56 |   928 |     1.250e-05 |     0.3923 |          0.6509 |       0.5758 |            0.5339 |            2967
2022-06-02 12:58:18 |   929 |     1.250e-05 |     0.3893 |          0.6620 |       0.5777 |            0.5446 |            2967
2022-06-02 13:01:37 |   930 |     1.250e-05 |     0.3908 |          0.6593 |       0.5840 |            0.5405 |            2967
2022-06-02 13:04:55 |   931 |     1.250e-05 |     0.3942 |          0.6473 |       0.5850 |            0.5284 |            2967
2022-06-02 13:08:13 |   932 |     1.250e-05 |     0.3919 |          0.6605 |       0.5845 |            0.5416 |            2967
2022-06-02 13:11:34 |   933 |     1.250e-05 |     0.3900 |          0.6538 |       0.5790 |            0.5360 |            2967
2022-06-02 13:15:00 |   934 |     1.250e-05 |     0.3921 |          0.6576 |       0.5946 |            0.5367 |            2967
2022-06-02 13:18:19 |   935 |     1.250e-05 |     0.3921 |          0.6608 |       0.5756 |            0.5438 |            2967
2022-06-02 13:21:37 |   936 |     1.250e-05 |     0.3910 |          0.6576 |       0.5850 |            0.5388 |            2967
