Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:    4 13:16:01       -0.772382        0.6488
BFGS:    5 13:16:02       -0.795035        0.3384
BFGS:    6 13:16:02       -0.792303        0.2460
BFGS:    7 13:16:02       -0.783461        0.1383
BFGS:    8 13:16:02       -0.784623        0.1388
BFGS:    9 13:16:03       -0.786293        0.1023
BFGS:   10 13:16:03       -0.787614        0.1140
BFGS:   11 13:16:03       -0.789662        0.0621
BFGS:   12 13:16:03       -0.790878        0.0621
BFGS:   13 13:16:03       -0.790239        0.0992
BFGS:   14 13:16:04       -0.789971        0.0905
BFGS:   15 13:16:04       -0.789252        0.0523
BFGS:   16 13:16:04       -0.789234        0.0503
BFGS:   17 13:16:04       -0.789784        0.0499
      Step     Time          Energy         fmax
BFGS:    0 13:16:04       -0.311390        5.2034
BFGS:    1 13:16:04       -0.716199       10.8520
BFGS:    2 13:16:04       -0.671235        3.6794
BFGS:    3 13:16:04       -0.552675        2.7599
BFGS:    4 13:16:05       -0.647138        0.7134
BFGS:    5 13:16:07       -0.674695        0.3626
BFGS:    6 13:16:09       -0.670368        0.2604
BFGS:    7 13:16:10       -0.659282        0.1458
BFGS:    8 13:16:11       -0.661718        0.1305
BFGS:    9 13:16:12       -0.664232        0.0914
BFGS:   10 13:16:12       -0.664881        0.1070
BFGS:   11 13:16:13       -0.666495        0.0647
BFGS:   12 13:16:13       -0.667565        0.0752
BFGS:   13 13:16:14       -0.666541        0.1087
BFGS:   14 13:16:14       -0.666384        0.1066
BFGS:   15 13:16:14       -0.665592        0.0713
BFGS:   16 13:16:14       -0.665462        0.0564
BFGS:   17 13:16:14       -0.665881        0.0568
BFGS:   18 13:16:14       -0.666226        0.0829
BFGS:   19 13:16:14       -0.666802        0.0940
BFGS:   20 13:16:15       -0.667172        0.0835
BFGS:   21 13:16:15       -0.667436        0.0578
BFGS:   22 13:16:15       -0.667902        0.0647
BFGS:   23 13:16:15       -0.668343        0.0547
BFGS:   24 13:16:15       -0.669199        0.0584
BFGS:   25 13:16:15       -0.669837        0.0531
BFGS:   26 13:16:15       -0.670498        0.0737
BFGS:   27 13:16:15       -0.670183        0.0866
BFGS:   28 13:16:15       -0.669478        0.0887
BFGS:   29 13:16:16       -0.668178        0.0687
BFGS:   30 13:16:16       -0.667691        0.0605
BFGS:   31 13:16:16       -0.667784        0.0848
BFGS:   32 13:16:18       -0.668824        0.1272
BFGS:   33 13:16:20       -0.670904        0.1497
BFGS:   34 13:16:20       -0.673098        0.1257
BFGS:   35 13:16:21       -0.674973        0.0684
BFGS:   36 13:16:22       -0.676207        0.0901
BFGS:   37 13:16:22       -0.677322        0.0874
BFGS:   38 13:16:22       -0.678212        0.0942
BFGS:   39 13:16:23       -0.678807        0.0669
BFGS:   40 13:16:24       -0.679461        0.0541
BFGS:   41 13:16:24       -0.679903        0.0509
BFGS:   42 13:16:25       -0.680575        0.0525
BFGS:   43 13:16:25       -0.680833        0.0425
      Step     Time          Energy         fmax
BFGS:    0 13:16:25       -0.228904        4.6901
BFGS:    1 13:16:26       -0.625385       10.7184
BFGS:    2 13:16:26       -0.573951        2.7662
BFGS:    3 13:16:26       -0.468618        2.1027
BFGS:    4 13:16:26       -0.536547        0.7064
BFGS:    5 13:16:26       -0.566924        0.3754
BFGS:    6 13:16:26       -0.561429        0.2353
BFGS:    7 13:16:26       -0.550933        0.1317
BFGS:    8 13:16:27       -0.551266        0.1332
BFGS:    9 13:16:27       -0.552477        0.0934
BFGS:   10 13:16:27       -0.555160        0.1034
BFGS:   11 13:16:27       -0.557821        0.0601
BFGS:   12 13:16:27       -0.558948        0.0591
BFGS:   13 13:16:27       -0.558239        0.1010
BFGS:   14 13:16:27       -0.557534        0.0890
BFGS:   15 13:16:28       -0.556512        0.0492
      Step     Time          Energy         fmax
BFGS:    0 13:16:28       -0.025358        5.1725
BFGS:    1 13:16:28       -0.504882       11.3815
BFGS:    2 13:16:29       -0.437414        3.0781
BFGS:    3 13:16:30       -0.311313        2.2867
BFGS:    4 13:16:31       -0.391736        0.7691
BFGS:    5 13:16:32       -0.427579        0.4153
BFGS:    6 13:16:33       -0.419771        0.2535
BFGS:    7 13:16:34       -0.407441        0.1316
BFGS:    8 13:16:35       -0.408558        0.1285
BFGS:    9 13:16:35       -0.410122        0.0909
BFGS:   10 13:16:35       -0.412589        0.1015
BFGS:   11 13:16:36       -0.415158        0.0749
BFGS:   12 13:16:36       -0.416365        0.0620
BFGS:   13 13:16:36       -0.415532        0.1153
BFGS:   14 13:16:36       -0.414879        0.1045
BFGS:   15 13:16:36       -0.413551        0.0607
BFGS:   16 13:16:36       -0.413513        0.0477
      Step     Time          Energy         fmax
BFGS:    0 13:16:36        0.199969        5.6892
BFGS:    1 13:16:36       -0.366815       12.1184
BFGS:    2 13:16:36       -0.281465        3.2818
BFGS:    3 13:16:37       -0.140188        2.4598
BFGS:    4 13:16:37       -0.230673        0.8196
BFGS:    5 13:16:37       -0.272324        0.4503
BFGS:    6 13:16:37       -0.262628        0.2667
BFGS:    7 13:16:37       -0.248407        0.1347
BFGS:    8 13:16:37       -0.250493        0.1362
BFGS:    9 13:16:37       -0.252495        0.0908
BFGS:   10 13:16:37       -0.254669        0.0910
BFGS:   11 13:16:37       -0.256975        0.0821
BFGS:   12 13:16:37       -0.257931        0.0628
BFGS:   13 13:16:38       -0.256791        0.1228
BFGS:   14 13:16:38       -0.256169        0.1216
BFGS:   15 13:16:38       -0.254690        0.0844
BFGS:   16 13:16:38       -0.254540        0.0598
BFGS:   17 13:16:38       -0.255165        0.0621
BFGS:   18 13:16:38       -0.255893        0.0921
BFGS:   19 13:16:39       -0.256960        0.1051
BFGS:   20 13:16:39       -0.257435        0.0935
BFGS:   21 13:16:39       -0.257888        0.0678
BFGS:   22 13:16:39       -0.258020        0.0756
BFGS:   23 13:16:39       -0.258604        0.0685
BFGS:   24 13:16:39       -0.259583        0.0742
BFGS:   25 13:16:39       -0.260657        0.0721
BFGS:   26 13:16:39       -0.261983        0.0887
BFGS:   27 13:16:40       -0.261839        0.1034
BFGS:   28 13:16:40       -0.261401        0.1052
BFGS:   29 13:16:40       -0.259279        0.0903
BFGS:   30 13:16:40       -0.258623        0.0776
BFGS:   31 13:16:40       -0.258408        0.1034
BFGS:   32 13:16:40       -0.259469        0.1440
BFGS:   33 13:16:40       -0.262212        0.1671
BFGS:   34 13:16:40       -0.265037        0.1417
BFGS:   35 13:16:40       -0.268392        0.0853
BFGS:   36 13:16:41       -0.270158        0.1060
BFGS:   37 13:16:41       -0.272419        0.1091
BFGS:   38 13:16:41       -0.273344        0.0985
