Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:   24 15:58:24        0.116970        0.0802
BFGS:   25 15:58:24        0.114901        0.0702
BFGS:   26 15:58:24        0.113001        0.0709
BFGS:   27 15:58:25        0.111398        0.0665
BFGS:   28 15:58:25        0.110144        0.0839
BFGS:   29 15:58:25        0.109616        0.1038
BFGS:   30 15:58:25        0.109437        0.0910
BFGS:   31 15:58:25        0.109544        0.0831
BFGS:   32 15:58:25        0.108497        0.0743
BFGS:   33 15:58:25        0.106788        0.0944
BFGS:   34 15:58:26        0.103995        0.0758
BFGS:   35 15:58:26        0.100944        0.0926
BFGS:   36 15:58:26        0.098464        0.0796
BFGS:   37 15:58:26        0.097203        0.0962
BFGS:   38 15:58:26        0.096704        0.1152
BFGS:   39 15:58:26        0.096303        0.1045
BFGS:   40 15:58:27        0.095079        0.1017
BFGS:   41 15:58:27        0.092748        0.0939
BFGS:   42 15:58:27        0.089449        0.1084
BFGS:   43 15:58:27        0.085983        0.1075
BFGS:   44 15:58:27        0.082731        0.0930
BFGS:   45 15:58:27        0.080182        0.0885
BFGS:   46 15:58:27        0.078636        0.1005
BFGS:   47 15:58:28        0.078189        0.0745
BFGS:   48 15:58:28        0.077856        0.0714
BFGS:   49 15:58:28        0.077389        0.0791
BFGS:   50 15:58:28        0.075817        0.0841
BFGS:   51 15:58:28        0.074477        0.0653
BFGS:   52 15:58:28        0.071950        0.0708
BFGS:   53 15:58:28        0.071197        0.0621
BFGS:   54 15:58:29        0.069689        0.0617
BFGS:   55 15:58:29        0.068278        0.0732
BFGS:   56 15:58:29        0.067406        0.0863
BFGS:   57 15:58:29        0.066360        0.0820
BFGS:   58 15:58:29        0.065488        0.0620
BFGS:   59 15:58:29        0.064190        0.0713
BFGS:   60 15:58:29        0.062990        0.0815
BFGS:   61 15:58:30        0.061659        0.0955
BFGS:   62 15:58:30        0.060906        0.0813
BFGS:   63 15:58:30        0.060348        0.0768
BFGS:   64 15:58:30        0.059738        0.0788
BFGS:   65 15:58:30        0.058806        0.0757
BFGS:   66 15:58:30        0.057060        0.0769
BFGS:   67 15:58:31        0.055751        0.0786
BFGS:   68 15:58:31        0.053693        0.0635
BFGS:   69 15:58:31        0.053255        0.0556
BFGS:   70 15:58:31        0.052635        0.0546
BFGS:   71 15:58:31        0.052481        0.0512
BFGS:   72 15:58:31        0.052294        0.0509
