Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:    1 00:46:48       -3.694413        8.1391
BFGS:    2 00:46:48       -3.687736        2.9495
BFGS:    3 00:46:48       -3.572221        1.2558
BFGS:    4 00:46:48       -3.637096        0.4069
BFGS:    5 00:46:48       -3.652187        0.3793
BFGS:    6 00:46:48       -3.647320        0.2060
BFGS:    7 00:46:48       -3.638436        0.1286
BFGS:    8 00:46:48       -3.634678        0.1469
BFGS:    9 00:46:48       -3.636666        0.0876
BFGS:   10 00:46:48       -3.641483        0.0696
BFGS:   11 00:46:48       -3.644821        0.0645
BFGS:   12 00:46:48       -3.646142        0.0829
BFGS:   13 00:46:48       -3.645040        0.1049
BFGS:   14 00:46:48       -3.643148        0.0907
BFGS:   15 00:46:48       -3.641882        0.0550
BFGS:   16 00:46:48       -3.642369        0.0337
      Step     Time          Energy         fmax
BFGS:    0 00:46:49       -3.113331        4.5485
BFGS:    1 00:46:49       -3.575273        9.0337
BFGS:    2 00:46:49       -3.558139        3.0406
BFGS:    3 00:46:49       -3.424522        1.3815
BFGS:    4 00:46:49       -3.497585        0.4614
BFGS:    5 00:46:49       -3.514900        0.3579
BFGS:    6 00:46:49       -3.509360        0.2054
BFGS:    7 00:46:49       -3.502394        0.1391
BFGS:    8 00:46:49       -3.496315        0.1466
BFGS:    9 00:46:49       -3.498023        0.1191
BFGS:   10 00:46:49       -3.501036        0.0701
BFGS:   11 00:46:49       -3.505574        0.0637
BFGS:   12 00:46:49       -3.507484        0.0776
BFGS:   13 00:46:49       -3.506793        0.1017
BFGS:   14 00:46:49       -3.503923        0.1003
BFGS:   15 00:46:49       -3.501321        0.0701
BFGS:   16 00:46:49       -3.500528        0.0540
BFGS:   17 00:46:49       -3.501957        0.0625
BFGS:   18 00:46:49       -3.503921        0.0909
BFGS:   19 00:46:49       -3.505998        0.1096
BFGS:   20 00:46:49       -3.507220        0.1199
BFGS:   21 00:46:49       -3.506004        0.1004
BFGS:   22 00:46:49       -3.503881        0.0858
BFGS:   23 00:46:50       -3.501405        0.0958
BFGS:   24 00:46:50       -3.501137        0.0963
BFGS:   25 00:46:50       -3.503211        0.0965
BFGS:   26 00:46:50       -3.506368        0.0849
BFGS:   27 00:46:50       -3.510484        0.1023
BFGS:   28 00:46:50       -3.512569        0.1179
BFGS:   29 00:46:50       -3.511275        0.1213
BFGS:   30 00:46:50       -3.507521        0.0824
BFGS:   31 00:46:50       -3.504142        0.0722
BFGS:   32 00:46:50       -3.503221        0.0994
BFGS:   33 00:46:50       -3.503894        0.0971
BFGS:   34 00:46:50       -3.506612        0.0807
BFGS:   35 00:46:50       -3.510266        0.0772
BFGS:   36 00:46:50       -3.513822        0.0643
BFGS:   37 00:46:50       -3.516018        0.0648
BFGS:   38 00:46:50       -3.516683        0.0696
BFGS:   39 00:46:50       -3.516309        0.0709
BFGS:   40 00:46:50       -3.515939        0.0730
BFGS:   41 00:46:50       -3.516281        0.0724
BFGS:   42 00:46:50       -3.517508        0.0641
BFGS:   43 00:46:50       -3.519301        0.0658
BFGS:   44 00:46:50       -3.521096        0.0647
BFGS:   45 00:46:50       -3.522405        0.0795
BFGS:   46 00:46:51       -3.522820        0.0664
BFGS:   47 00:46:51       -3.522557        0.0650
BFGS:   48 00:46:51       -3.522557        0.0580
BFGS:   49 00:46:51       -3.522754        0.0598
BFGS:   50 00:46:51       -3.524347        0.0752
BFGS:   51 00:46:51       -3.525177        0.0743
BFGS:   52 00:46:51       -3.527125        0.0646
BFGS:   53 00:46:51       -3.529402        0.0823
BFGS:   54 00:46:51       -3.529703        0.0758
BFGS:   55 00:46:51       -3.529487        0.0834
BFGS:   56 00:46:51       -3.529381        0.0786
BFGS:   57 00:46:51       -3.530271        0.0736
BFGS:   58 00:46:51       -3.531949        0.0655
BFGS:   59 00:46:51       -3.534131        0.0636
BFGS:   60 00:46:51       -3.535259        0.0486
      Step     Time          Energy         fmax
BFGS:    0 00:46:51       -3.074665        4.1505
BFGS:    1 00:46:51       -3.489515        9.0844
BFGS:    2 00:46:51       -3.441601        2.2444
BFGS:    3 00:46:51       -3.340321        1.2653
BFGS:    4 00:46:51       -3.398391        0.4691
BFGS:    5 00:46:51       -3.415247        0.3043
BFGS:    6 00:46:51       -3.411821        0.2040
BFGS:    7 00:46:51       -3.406139        0.1421
BFGS:    8 00:46:51       -3.401770        0.1185
BFGS:    9 00:46:52       -3.402508        0.0846
BFGS:   10 00:46:52       -3.406265        0.0656
BFGS:   11 00:46:52       -3.409467        0.0561
BFGS:   12 00:46:52       -3.412001        0.1025
BFGS:   13 00:46:52       -3.411130        0.1116
BFGS:   14 00:46:52       -3.409326        0.0882
BFGS:   15 00:46:52       -3.407341        0.0576
BFGS:   16 00:46:52       -3.407722        0.0406
      Step     Time          Energy         fmax
BFGS:    0 00:46:52       -2.883109        4.4769
BFGS:    1 00:46:52       -3.368222        9.6322
BFGS:    2 00:46:52       -3.304642        2.3181
BFGS:    3 00:46:52       -3.195453        1.2977
BFGS:    4 00:46:52       -3.254463        0.5429
BFGS:    5 00:46:52       -3.279641        0.3626
BFGS:    6 00:46:52       -3.270132        0.2574
BFGS:    7 00:46:52       -3.263877        0.1442
BFGS:    8 00:46:52       -3.258141        0.1283
BFGS:    9 00:46:52       -3.260134        0.1092
BFGS:   10 00:46:52       -3.264760        0.0663
BFGS:   11 00:46:52       -3.267963        0.0597
BFGS:   12 00:46:52       -3.269155        0.0803
BFGS:   13 00:46:53       -3.268076        0.1122
BFGS:   14 00:46:53       -3.265577        0.1102
BFGS:   15 00:46:53       -3.263555        0.0808
BFGS:   16 00:46:53       -3.263561        0.0503
BFGS:   17 00:46:53       -3.265004        0.0585
BFGS:   18 00:46:53       -3.266848        0.0824
BFGS:   19 00:46:53       -3.268317        0.0932
BFGS:   20 00:46:53       -3.268712        0.0896
BFGS:   21 00:46:53       -3.267392        0.0657
BFGS:   22 00:46:53       -3.265610        0.0581
BFGS:   23 00:46:53       -3.264648        0.0534
BFGS:   24 00:46:53       -3.264958        0.0564
BFGS:   25 00:46:53       -3.266657        0.0441
      Step     Time          Energy         fmax
BFGS:    0 00:46:53       -2.700831        4.6858
BFGS:    1 00:46:53       -3.233011       10.1866
BFGS:    2 00:46:53       -3.147606        2.1355
