Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:   75 13:14:23       -3.503586        0.0801
BFGS:   76 13:14:23       -3.505746        0.0699
BFGS:   77 13:14:23       -3.508067        0.0718
BFGS:   78 13:14:23       -3.510432        0.0669
BFGS:   79 13:14:23       -3.512216        0.0670
BFGS:   80 13:14:23       -3.513904        0.0632
BFGS:   81 13:14:23       -3.515113        0.0571
BFGS:   82 13:14:23       -3.516327        0.0529
BFGS:   83 13:14:23       -3.517480        0.0614
BFGS:   84 13:14:24       -3.519155        0.0730
BFGS:   85 13:14:24       -3.520942        0.0605
BFGS:   86 13:14:24       -3.522780        0.0536
BFGS:   87 13:14:24       -3.523998        0.0579
BFGS:   88 13:14:24       -3.525005        0.0669
BFGS:   89 13:14:24       -3.525497        0.0667
BFGS:   90 13:14:24       -3.525789        0.0451
      Step     Time          Energy         fmax
BFGS:    0 13:14:24       -2.916843        8.5466
BFGS:    1 13:14:24       -3.448053       12.6245
BFGS:    2 13:14:24       -3.316460        1.5774
BFGS:    3 13:14:25       -3.387677        1.3234
BFGS:    4 13:14:25       -3.406999        0.5298
BFGS:    5 13:14:25       -3.399755        0.3992
BFGS:    6 13:14:25       -3.405854        0.2045
BFGS:    7 13:14:25       -3.408278        0.1231
BFGS:    8 13:14:25       -3.408597        0.1084
BFGS:    9 13:14:25       -3.408170        0.0850
BFGS:   10 13:14:25       -3.407740        0.1203
BFGS:   11 13:14:25       -3.407959        0.0577
BFGS:   12 13:14:26       -3.408969        0.0589
BFGS:   13 13:14:26       -3.409909        0.0512
BFGS:   14 13:14:26       -3.410555        0.0575
BFGS:   15 13:14:26       -3.410899        0.0452
      Step     Time          Energy         fmax
BFGS:    0 13:14:26       -2.709970        9.2294
BFGS:    1 13:14:26       -3.346848       13.9086
BFGS:    2 13:14:26       -3.174690        1.6868
BFGS:    3 13:14:27       -3.259154        1.2339
BFGS:    4 13:14:27       -3.275186        0.5568
BFGS:    5 13:14:27       -3.266786        0.4678
BFGS:    6 13:14:27       -3.273888        0.1973
BFGS:    7 13:14:27       -3.276184        0.1119
BFGS:    8 13:14:27       -3.276069        0.1013
BFGS:    9 13:14:27       -3.275154        0.0894
BFGS:   10 13:14:27       -3.274383        0.1131
BFGS:   11 13:14:28       -3.274462        0.0700
BFGS:   12 13:14:28       -3.275611        0.0630
BFGS:   13 13:14:28       -3.276578        0.0559
BFGS:   14 13:14:28       -3.277349        0.0664
BFGS:   15 13:14:28       -3.277764        0.0605
BFGS:   16 13:14:28       -3.277867        0.0678
BFGS:   17 13:14:29       -3.277822        0.0437
      Step     Time          Energy         fmax
BFGS:    0 13:14:29       -2.518715        9.5959
BFGS:    1 13:14:29       -3.244462       14.9176
BFGS:    2 13:14:29       -3.031457        1.6761
BFGS:    3 13:14:29       -3.118489        1.1672
BFGS:    4 13:14:29       -3.131101        0.5734
BFGS:    5 13:14:30       -3.121262        0.5241
BFGS:    6 13:14:30       -3.129560        0.1920
BFGS:    7 13:14:30       -3.132371        0.1173
BFGS:    8 13:14:30       -3.131961        0.1122
BFGS:    9 13:14:30       -3.130516        0.0856
BFGS:   10 13:14:30       -3.129533        0.0868
BFGS:   11 13:14:31       -3.129530        0.0619
BFGS:   12 13:14:31       -3.130598        0.0629
BFGS:   13 13:14:31       -3.131511        0.0536
BFGS:   14 13:14:31       -3.132238        0.0716
BFGS:   15 13:14:31       -3.132575        0.0667
BFGS:   16 13:14:31       -3.132487        0.0808
BFGS:   17 13:14:31       -3.132179        0.0570
BFGS:   18 13:14:31       -3.131859        0.0542
BFGS:   19 13:14:32       -3.131864        0.0783
BFGS:   20 13:14:32       -3.132109        0.0616
BFGS:   21 13:14:32       -3.132620        0.0592
BFGS:   22 13:14:32       -3.133183        0.0535
BFGS:   23 13:14:32       -3.133308        0.0636
BFGS:   24 13:14:32       -3.133396        0.0680
BFGS:   25 13:14:32       -3.133511        0.0489
      Step     Time          Energy         fmax
BFGS:    0 13:14:32       -2.365282        9.4172
BFGS:    1 13:14:33       -3.136389       15.1176
BFGS:    2 13:14:33       -2.887424        1.5367
BFGS:    3 13:14:33       -2.968107        1.1326
BFGS:    4 13:14:33       -2.980676        0.6101
BFGS:    5 13:14:33       -2.968346        0.5321
BFGS:    6 13:14:33       -2.978234        0.1979
BFGS:    7 13:14:34       -2.981954        0.1251
BFGS:    8 13:14:34       -2.981857        0.1280
BFGS:    9 13:14:34       -2.980552        0.1043
BFGS:   10 13:14:34       -2.979681        0.0829
BFGS:   11 13:14:34       -2.979711        0.0508
BFGS:   12 13:14:34       -2.980675        0.0485
      Step     Time          Energy         fmax
BFGS:    0 13:14:35       -2.136914        9.7405
BFGS:    1 13:14:35       -3.006351       15.6339
BFGS:    2 13:14:35       -2.707089        1.5636
BFGS:    3 13:14:35       -2.802999        1.0961
BFGS:    4 13:14:35       -2.815349        0.6658
BFGS:    5 13:14:35       -2.799575        0.6388
BFGS:    6 13:14:36       -2.810073        0.1904
BFGS:    7 13:14:36       -2.813640        0.1553
BFGS:    8 13:14:36       -2.813344        0.1528
BFGS:    9 13:14:36       -2.811522        0.1346
BFGS:   10 13:14:36       -2.810239        0.1101
BFGS:   11 13:14:36       -2.810318        0.0959
BFGS:   12 13:14:36       -2.811794        0.0703
BFGS:   13 13:14:36       -2.813287        0.0688
BFGS:   14 13:14:37       -2.814400        0.0754
BFGS:   15 13:14:37       -2.814991        0.0752
BFGS:   16 13:14:37       -2.814791        0.0826
BFGS:   17 13:14:37       -2.814188        0.0794
BFGS:   18 13:14:37       -2.813524        0.0692
BFGS:   19 13:14:37       -2.813405        0.0678
BFGS:   20 13:14:38       -2.813768        0.0618
BFGS:   21 13:14:38       -2.814000        0.0592
BFGS:   22 13:14:38       -2.814071        0.0626
BFGS:   23 13:14:38       -2.813687        0.0770
BFGS:   24 13:14:38       -2.813411        0.0799
BFGS:   25 13:14:38       -2.813521        0.0631
BFGS:   26 13:14:38       -2.814467        0.0633
BFGS:   27 13:14:39       -2.815817        0.0664
BFGS:   28 13:14:39       -2.817057        0.0525
BFGS:   29 13:14:39       -2.817966        0.0575
BFGS:   30 13:14:39       -2.818439        0.0631
BFGS:   31 13:14:39       -2.818711        0.0878
BFGS:   32 13:14:39       -2.818637        0.0911
BFGS:   33 13:14:39       -2.819025        0.0624
BFGS:   34 13:14:39       -2.819555        0.0488
      Step     Time          Energy         fmax
BFGS:    0 13:14:40       -2.072582        8.7777
BFGS:    1 13:14:40       -2.823833       13.4154
BFGS:    2 13:14:40       -2.549194        1.5341
BFGS:    3 13:14:40       -2.638316        1.0895
BFGS:    4 13:14:40       -2.658989        0.7480
BFGS:    5 13:14:40       -2.641317        0.5956
BFGS:    6 13:14:41       -2.652577        0.1831
BFGS:    7 13:14:41       -2.655150        0.1364
BFGS:    8 13:14:41       -2.653889        0.1310
BFGS:    9 13:14:41       -2.652158        0.1210
BFGS:   10 13:14:41       -2.651892        0.0877
BFGS:   11 13:14:41       -2.652838        0.0726
BFGS:   12 13:14:41       -2.654320        0.0546
BFGS:   13 13:14:42       -2.655351        0.0521
BFGS:   14 13:14:42       -2.655679        0.0656
BFGS:   15 13:14:42       -2.655553        0.0566
BFGS:   16 13:14:42       -2.655166        0.0508
BFGS:   17 13:14:42       -2.654884        0.0482
      Step     Time          Energy         fmax
BFGS:    0 13:14:42       -1.982818        7.9552
BFGS:    1 13:14:42       -2.658725       11.5971
BFGS:    2 13:14:43       -2.398490        1.3775
BFGS:    3 13:14:43       -2.459793        1.3344
BFGS:    4 13:14:43       -2.489252        0.8229
BFGS:    5 13:14:43       -2.471382        0.4839
BFGS:    6 13:14:43       -2.481395        0.1657
BFGS:    7 13:14:43       -2.483720        0.1278
BFGS:    8 13:14:43       -2.482437        0.1168
BFGS:    9 13:14:43       -2.480934        0.1047
BFGS:   10 13:14:44       -2.480879        0.0880
BFGS:   11 13:14:44       -2.481728        0.0730
BFGS:   12 13:14:44       -2.483010        0.0560
BFGS:   13 13:14:44       -2.483980        0.0514
BFGS:   14 13:14:44       -2.484366        0.0723
BFGS:   15 13:14:44       -2.484254        0.0727
BFGS:   16 13:14:44       -2.483816        0.0695
BFGS:   17 13:14:44       -2.483344        0.0596
BFGS:   18 13:14:45       -2.483290        0.0464
      Step     Time          Energy         fmax
BFGS:    0 13:14:45       -1.950628        6.7384
BFGS:    1 13:14:45       -2.478295        9.3495
BFGS:    2 13:14:45       -2.275665        1.1875
BFGS:    3 13:14:45       -2.312752        1.3114
BFGS:    4 13:14:45       -2.336708        0.7527
BFGS:    5 13:14:45       -2.322122        0.4367
BFGS:    6 13:14:46       -2.330870        0.1440
BFGS:    7 13:14:46       -2.333636        0.1287
BFGS:    8 13:14:46       -2.333597        0.1208
BFGS:    9 13:14:46       -2.332937        0.0976
BFGS:   10 13:14:46       -2.332615        0.0814
BFGS:   11 13:14:46       -2.332818        0.0757
BFGS:   12 13:14:46       -2.333750        0.0650
BFGS:   13 13:14:47       -2.334801        0.0547
BFGS:   14 13:14:47       -2.335749        0.0798
BFGS:   15 13:14:47       -2.336169        0.0888
BFGS:   16 13:14:47       -2.336086        0.0777
BFGS:   17 13:14:47       -2.335646        0.0747
BFGS:   18 13:14:47       -2.335302        0.0614
BFGS:   19 13:14:47       -2.335599        0.0557
BFGS:   20 13:14:48       -2.336263        0.0546
BFGS:   21 13:14:48       -2.336811        0.0489
      Step     Time          Energy         fmax
BFGS:    0 13:14:48       -1.928146        5.6444
BFGS:    1 13:14:48       -2.310782        7.8087
BFGS:    2 13:14:48       -2.167819        1.1310
BFGS:    3 13:14:48       -2.204817        0.7702
BFGS:    4 13:14:48       -2.215500        0.5912
BFGS:    5 13:14:49       -2.205055        0.7059
BFGS:    6 13:14:49       -2.214662        0.1403
BFGS:    7 13:14:49       -2.216569        0.1213
BFGS:    8 13:14:49       -2.217698        0.1496
BFGS:    9 13:14:49       -2.217154        0.1114
BFGS:   10 13:14:50       -2.216795        0.0596
BFGS:   11 13:14:50       -2.217136        0.0755
BFGS:   12 13:14:50       -2.217826        0.0421
      Step     Time          Energy         fmax
BFGS:    0 13:14:50       -1.865493        5.1430
BFGS:    1 13:14:50       -2.177998        7.1099
BFGS:    2 13:14:51       -2.065434        1.0732
BFGS:    3 13:14:51       -2.099714        0.7089
BFGS:    4 13:14:51       -2.107042        0.3371
BFGS:    5 13:14:51       -2.104216        0.7353
BFGS:    6 13:14:51       -2.106755        0.3350
BFGS:    7 13:14:52       -2.109352        0.1619
BFGS:    8 13:14:52       -2.111223        0.1277
BFGS:    9 13:14:52       -2.111443        0.1651
BFGS:   10 13:14:52       -2.111440        0.0908
BFGS:   11 13:14:52       -2.111774        0.0681
BFGS:   12 13:14:52       -2.112500        0.0700
BFGS:   13 13:14:53       -2.113567        0.0610
BFGS:   14 13:14:53       -2.114701        0.0584
BFGS:   15 13:14:53       -2.115544        0.0481
      Step     Time          Energy         fmax
BFGS:    0 13:14:53       -1.819718        4.6421
BFGS:    1 13:14:53       -2.066519        6.4354
BFGS:    2 13:14:53       -1.985532        0.9901
BFGS:    3 13:14:54       -2.014723        0.6596
BFGS:    4 13:14:54       -2.021212        0.2989
BFGS:    5 13:14:54       -2.022233        0.2291
BFGS:    6 13:14:54       -2.022387        0.4650
BFGS:    7 13:14:54       -2.023712        0.1111
BFGS:    8 13:14:54       -2.024777        0.1172
BFGS:    9 13:14:54       -2.025466        0.1333
BFGS:   10 13:14:55       -2.026031        0.0708
BFGS:   11 13:14:55       -2.026465        0.0772
BFGS:   12 13:14:55       -2.026982        0.0810
BFGS:   13 13:14:55       -2.027617        0.0618
BFGS:   14 13:14:55       -2.028403        0.0624
BFGS:   15 13:14:55       -2.029250        0.0686
BFGS:   16 13:14:56       -2.030147        0.0890
BFGS:   17 13:14:56       -2.030949        0.0696
BFGS:   18 13:14:56       -2.031553        0.0639
BFGS:   19 13:14:56       -2.032136        0.0668
BFGS:   20 13:14:56       -2.032741        0.0645
